,label,text
34959,1,Had fun last night and stayed out of trouble! 
34960,0,oh no! I just did ran a whole load of cottons through the wash on Hot. I forgot to switch over the water temp.  I hope I didn't ruin stuff
34961,0,My little baby boy is wearing his first 6-9 month outfit. He's growing too fast  (He's 4 1/2 months)
34962,1,bench and outdoor rockingchair all painted  now for the grass 
34963,1,http://twitpic.com/6r73b - just testing to see if this works from my phone 
34964,0,Is super tired and getting ready for school. I'm mad tired  tweet me!
34965,0,Finally got credit card issues sorted out. Keyboard is on its way to me. Still no word from St. Tammany. 
34966,0,New Mario &amp; Luigi RPG coming this fall  No word on Zelda?  http://bit.ly/6ZqCF
34967,1,@keyshiaDRO welcome 
34968,0,has just been looking through photos and reminiscing. Feels a bit sad now 
34969,0,@Sims_Galore Cant wait!! love sims had collected 1st and second sims series.. but with moving had no room for them so had to sell them 
34970,0,My lunch buddy is sick. I get to have lunch alone again.  No fun 
34971,0,"the pump at work is broken, so i could be out of a job for up to two weeks   im just gonna be a river rat hippy or something this week."
34972,0,I'm waiting but no result. 
34973,0,@noblePlanetoid older ppl tell me that's how he acted right before the revolution to prompt Basiji forces to respond violently to ppl 
34974,1,@MissAdraPage Do you Wanna Join The Gang? It's Not Really A Gang Just Like People That Love Hugh Jackman 
34975,0,Last day of school 
34976,0,Watching MTV movie awards... Eminems performance not that amazing  I'm a lil disappointed..
34977,0,my car is broken 
34978,0,Stokedd - yup can't smile on dw anymore 
34979,0,"Man... seeing all these tweets from everyone at @dasro_kast's wedding... while the occasion is  I'm all   I'm there in spirit, really!"
34980,1,@spillspace oh thank you for the belated FF!  i promise to return the favor next week!
34981,0,Last complete day as a senior of Northeast High School!     
34982,1,@MrInfamy hiii I would answer these questions but I don't have a funking clue wot your on about...HOPE YOU ARE SMOGGY HAPPY  peace x
34983,0,freezing my a$$ off in my room.. 
34984,1,Just got outta the shower. Time to get crackin on this book again. Josh comes tomorrow night!!! 
34985,1,Stockings are Bloody itchy! Listening to miley! Hopes Elyse had a bad day  Jks hehe
34986,1,it off to play some netball 
34987,1,paulinaohhh - vicious-delicious: Â they are great! both. honestly.  are u going to any warped shows? Â Yeah.... http://tumblr.com/xqv1za3dy
34988,0,I'm gonna get 3 shots right now 
34989,0,saw a really cute dog today made me miss my dog who lives in a different state with my parents 
34990,1,"@sonalbee Nice! How fun. I'm a morning person now too...but im in spain working on NY time, so my mornings start at 3pm "
34991,1,"jazmine_haha, you remembered   yesiowe you birthday kisses"
34992,0,@DeadHaunted Good!  You and Molly cuddle up and the storm will pass! We NEED rain here!  Our fig trees are going to loose all the figs 
34993,0,@CLADEUCE man ima try to come out on sunday im sure u will be nowhere to be found again 
34994,0,Jon im sure! Have to wake up early! No! 
34995,1,i think that everyone should download Twhirl .. cause its better than normal twitter 
34996,1,@Paceset9999 I see you too Pam 
34997,0,Putting pants on tomorrow is gonna hurt really bad... 
34998,0,@Cherry_Rock aww. so unfair  lucky you then ;D
34999,0,"&quot;The needs of the many outweigh the needs of the one.&quot; Aww, Spock!  He had the best funeral though. &lt;33"
35000,0,@ddlovato You're so lucky to be famous and talented! It seems to be the only way that Tom Fletcher will notice anyone 
35001,0,"@ilona_andrews Wishing more good vibes for you to get better, You are cursed this year "
35002,0,Reading &quot;The Book Thief&quot; for summer reading..gaaaaaaay. 
35003,1,@LeDon21 cuz you picky! 
35004,0,is too hot. It's too hot in here. Someone save me please. 
35005,0,"So, I pre-ordered both Prototype and Ghostbusters... but I don't think I can afford both.  Looks like I won't get a Stay Puft figurine. "
35006,0,@rainagrigsby  awe man that sucks.
35007,1,"@AlexAllTimeLow goodnight  i enjoyed it, its an awsome song &lt;3"
35008,1,Wiii i missed u twitter 
35009,0,Just found out i have sprained my wrist  only advantage is i cant write so hmewrk cnt be done ;DD
35010,1,so right now.. i just made my twiiter account  and i'm kind of new at this.. soo yea!  ttyl xoxo!
35011,1,True Blood ...anyone else sublimating the void in their life since Buffy &amp; Angel went away? I miss the buffyverse ...(sigh)... 
35012,1,@WoollyMittens Would be kewl if I could install AmigaOS in a virtual machine on my Mac 
35013,0,bought at 46.11 
35014,0,Just had ice cream. soooo good. still studying tho 
35015,0,Watching Dog the Bounty Hunter. 
35016,1,@natalichka I hope everything is ok... 
35017,0,Mom woke me up around 6  apparently she put dad's sweat pants in my laundry basket
35018,0,@_gennasays I miss you tooooo  maybe a NY trip next month?..we'll need to plannn. haha :]
35019,0,@MissJia I'm sorry to hear that. 
35020,1,Guys! Please follow @GothicPeople ! Check out what they are up to  
35021,1,"@maritzacollazo Haha, thanks for the shout out! "
35022,0,I just read about a pet serial killer 
35023,1,really hopes it doesnt rain tonight... friends coming over for &quot;patio night&quot; at our house 
35024,1,I wish I didn't have to do exams.. studying kind of sucks. Make it better with funny sayings  http://twitpic.com/6hi91
35025,0,@itscomplicated7 it didnt work 
35026,1,"@bakoneko It totally, totally was awesome. "
35027,1,Josh chews like a cave man. Maybe it's just my OCD.  FUCK!
35028,1,@katiewest Sorry to hear your sad news. Hope you're OK 
35029,0,i'm bloody cold 
35030,0,"@ElizabethThe Oh, I used to swim a lot. Then I had an accident &amp; almost drowned in the Mediterrean Sea when I was 17. Afraid of ocean now "
35031,0,@jtimberlake awwww i guess u got to get lucky like beckie to let a huge celeb like you to reply bck 
35032,0,but my boyfriend had 2 got off the phone 
35033,0,Bed time ! I miss my pillow all day .. Bad mondayy   http://myloc.me/3V2W
35034,0,I'm jealous of the people at Walmart that got to buy Ghostbusters at midnight 
35035,1,Just got home from work not long ago. What a long exhausting day! It was good though. Made good money.  about to chill with wyatt
35036,1,OHH Gosh! just saw the preview of New Moon! and i can tell it is going to rock many socks 
35037,0,Micasss pictures won't load 
35038,1,listening to music. 
35039,1,"@dumbblondy Oh ok ,i saw some heavy flooding on TV,that's why i was just making sure u ok . Kisses received and sent right back at ya  "
35040,1,Woke up from a much needed nap 
35041,1,"I lost 3 pounds in one week @Ashnei, should be at my goal weight in no time!!!    Mondays are my weigh in day btw Mee."
35042,0,@Phirewire too many shoots / agent appointments..only get to see my mum for 2 days  haven't seen her in a year+
35043,1,@CDO_Bambu on a pepper kick today? 
35044,1,"editing stuff , listening to musicccccc . (: texxxt me ! "
35045,1,@Willie_Day26 watching it 
35046,1,In ATLANTA now...... Kwiet Storm just got out of rehearsal for a show on Friday! About to go do what I do BEST.... &amp; chill with the FAM! 
35047,1,@Taliana83 Just singing to the radio ... 
35048,1,@Allyeska Sorry. Blame my upbringing and new lease on life 
35049,1,Watching the travel channel. Its better than the food network! HA 
35050,0,"Omg, I look a proper mess today. And its college "
35051,1,Lovely coffee 
35052,0,taken a nap feelin real sick 
35053,0,"MADtv is gone. RIP, and thanks for all the laughs! "
35054,1,"@eliiiiza he's doing what he does best... sleeping. he's about due for a bath, just waiting for a warm day, so he can mostly sun dry  "
35055,1,"is not moving herself from the flat,,shall burry myself in a good book and do some yoga "
35056,0,heading to take this spanish final... im gonna cheat my ass off!!! if i can...  wish me luck!!
35057,0,@jrogean a pipe or something broke. my beach trip is a no go 
35058,1,"@WOAHAmber thnx, goodmornig to you too  "
35059,0,@sheimagines9 ...who did? 
35060,0,I'm recieving alot of shocking news one shot .  - http://tweet.sg
35061,0,@aaroncorby I am one of them!  #F1 this is so frustrating!
35062,0,I know this but never listen to myself... If it is grey and dull in Chester.... It is LASHING DOWN in Liverpool.  Got wet coming to work 
35063,0,Why do I feel really sad 
35064,1,&amp; the sun shinin through my window 
35065,1,Sunshine means I can't see the pile of books or half finished chapter staring at me accusingly through the glare 
35066,1,ORIGIN KICK OFF  go QLD
35067,1,Sorry haven't posted in a while now.. Been busy busy busy.. WORKING 
35068,0,@Starscollided88 not nearly enough. As my fav twin you are not one of those ppl. Unfortunately small doses is usually all we get 
35069,0,damn...mission failed 
35070,0,"@AFCEAHelen If I end up working in DC, GMU is on my &quot;short list&quot; for Masters No. 2. Started Sys Eng program in the 90's; never finished. "
35071,0,"@Ali_Dee Any performances between now and June 4? Or else, I'll leave without seeing Ali Dee live  "
35072,1,You don't need any more latte you chubby bastard. 
35073,0,ah! i have cough and cold. soar throat din 
35074,0,on the buss once again and when I get home I have a driving lesson wooow I really need a break a good breatherrr 
35075,1,@x33ieroNINJA BAHAHAHAHA that's the best thing ever. and you made me smile. thank you 
35076,1,@riiaa U too sis U too - we must've been separated at birth - twitterly hilarious girl! 
35077,0,"very cold night, freezing....ugg boots are drenched  better buy new ones"
35078,0,'Keeping up with the Kardashians' is going on but I have to shower because I have school tomorrow. 
35079,0,@jonaskevin I didnt get an @reply from you today  Follow me and @xjackie I sent you reasons earlier!
35080,0,At the grocery store. My mom won't let me ride in the cart 
35081,1,"@nikipaniki Well, all the best for your speech. "
35082,0,good bye to twitter for an hour 
35083,0,@CGJewell someone tells me the US provider has delayed picture messaging. Maybe the same here 
35084,1,@laconic1 Good ld Virgin Trains 
35085,0,just got home from school ! super tired ! 
35086,0,Love my job! but only work two days next week 
35087,0,"Tonight is a sad, sad night. "
35088,0,Sodray wastedy 
35089,1,@stenvoon HUGE!!!! Yyaaayyyy!!! I'm starting the countdown! 
35090,0,is done trying.  rough day.
35091,1,@mirandaanzures You are my one of my #followfriday picks as well! (Never mind that it's Monday...) Are you excited for The Bachelorette?? 
35092,0,My feet hurt so bad. I wore heels when I went to see Anne Frank's Diary and I haven't worn heels in years holy shit. I'm exhausted. 
35093,0,@Arnibella I only had to read it and it made me feel terrible...I can't bear animal cruelty. I  won't even watch the video 
35094,1,"@sarking cool, thx. I guess I'll just have to stay up that much later now. "
35095,0,@xxJordanx just stop talking if ur gonna be that mean 
35096,1,@juliebenz Just dropping in to say I watched Saw V last week and thought you were solid. Good job! 
35097,0,!!!  I left my teddy bear at Kim &amp; Scott's.  
35098,0,"im cryin listen to mcfly, falling in love  such a gd song, crying no :'("
35099,0,@Ben_Ari for sure. I am greatt just a little tired and the gloomy weather is depressing 
35100,0,@KermitLovin sounds good to me. not sure when I'll get a chance to though 
35101,0,"At work  in Riverside, CA http://loopt.us/nVkXsg.t"
35102,1,@tedmurphy I'm gunnin' for you  And I got smoked...
35103,1,setting up a Christian Clothing Store online   Christian-Wear.com &amp; Christian-Couture.com
35104,1,Is trying to work this thing out 
35105,1,@Mjohnsmusic 40404= The number of calories in Wisconsin cheese curds. 
35106,0,I am so sad. One of the best managers is stepping down and now they have to transfer stores because of it. 
35107,1,@renmiu thanks for my lovey night night xx 
35108,1,@bosca Perhaps you should Google for SEO testimonials... 
35109,1,"Thank you @ephram_  haha, I needed that :-D Cause your words don't translate and it's getting quite late "
35110,1,Food is my  #2 passion and my #1 passion is only me boyfriend and I his 
35111,0,"@Teemu Yes, I've had problems with Firefox and flash. Firefox seems to have it downsides afterall. "
35112,0,got up late 
35113,1,"@TroyBarrett Awww, two of my favorite things - animals and paper craft projects!  Great song too."
35114,1,"@JessicaBedford no I havnt finished, but ill have to get back to it after SPN woooooo! "
